time,Fx,Fy,Fz,Mx,My,Mz
8.92,-1.29694346950745,593.74702195198,40.3976037927948,-39.6062924267545,3.65886328906385,-6.2842999106678
8.93,-0.137471591978331,564.402297345183,9.7317701809047,-39.3585007337131,4.24628558209779,-9.80272471199855
8.94,12.1065580788529,502.949602945547,-15.990841200754,-35.2614411960873,5.52754527859113,-12.8262284401692
8.95,-4.49936893352057,468.48297479118,-87.0818105474557,-34.2578032071178,1.01868987511534,-12.3641420406412
8.96,-11.2569009352705,294.567091905991,-137.537016985959,-20.2660903936196,-0.195370454622946,0.598048708889732
8.97,-15.4914445923701,290.014828084694,-146.334004565578,-19.1109334596658,0.274625436511993,0.480451453566252
8.98,-13.4397914011284,304.026059760889,-146.523453751822,-18.2328540918959,0.931307355312756,2.68633969607811
8.99,-13.9558182988407,307.200589706513,-153.840678435787,-17.1613087629217,2.20643902014536,3.62759527879103
9,-12.2465916862958,310.19214751475,-148.821099327555,-17.5145624094089,2.29569861664423,3.82405257484896
9.01,-15.0058773867983,342.211879416961,-137.436796855754,-19.9896884642819,1.70622062475244,5.41027138093995
9.02,-20.0470637831221,367.20566964284,-125.728695911736,-21.5970055793785,1.63121537610258,5.6886846802538
9.03,-20.4502595951567,421.421601529022,-131.819885819076,-25.1633595814107,1.91726394799092,6.6105246620757
9.04,-19.6985547614177,431.602490022147,-101.472423657727,-26.1585332083378,1.11534585410602,7.17155806617314
9.05,-24.2621618945989,459.641403800507,-78.8073955031885,-29.5797535842759,-0.354444875039063,7.7099413561687
9.06,-19.3453560626427,446.560701562977,-32.1107050682758,-31.8775165549475,-2.14167276748707,5.49073485417993
9.07,-18.605270103527,458.925811892868,-10.9519207496245,-32.9772930387885,-3.05668063184718,6.49064577838669
9.08,-23.1787272305184,458.343350560476,-26.8914733650679,-30.9666333966061,-1.98398233302237,5.33264544922402
9.09,-24.3945117395157,458.836034648607,-29.0288548138171,-30.3797520002068,-0.69393836312147,2.71773577347509
9.1,-28.5948688951241,472.675780194253,-19.3237283204518,-32.2170865302769,-1.35762058176709,3.75575361205822
9.11,-36.6830338028415,514.075819957662,0.490410925850234,-36.2768352038245,-0.869097671194194,2.92214495374847
9.12,-37.2500162209278,516.49601789931,9.29925986194591,-36.7562086210228,-1.43940610307952,0.844843531255372
9.13,-40.1606400811226,546.181905375457,43.8668330612776,-39.907429743828,-3.63207435186897,2.18397547948085
9.14,-39.8651129288086,568.646339790054,68.9923247970673,-42.0407102556566,-3.21007490668788,3.0197979591002
9.15,-45.34990584823,654.087690669896,95.7073608621922,-49.4180022243973,-2.98982027509621,4.55985822070479
9.16,-42.5754727000813,693.70238380895,116.492783617976,-52.1783808733228,-2.77425060703704,3.14979002921093
9.17,-51.8670454888474,706.663425445136,130.254180758727,-51.9234608620801,-4.40172900067892,2.44304339873765
9.18,-53.379229492398,749.698599277494,152.147785179508,-53.8149857465819,-5.89551887857152,5.39826693023349
9.19,-57.8586336922134,821.901038026656,183.231703612243,-57.6255620330574,-4.32283818303244,6.32545622118753
9.2,-52.6678753183186,874.23683842131,186.943324198504,-57.2956130571201,-2.29737828701872,5.21992015168626
9.21,-43.5090408460826,837.625798077889,146.267837870654,-53.3430532052369,-1.1097061219601,5.49508598313267
9.22,-39.4356469269117,830.845295948819,126.300224950623,-51.5822420601111,0.854328886132972,6.27292339358326
9.23,-40.642813936798,833.718912432034,115.462130097336,-52.0216974165031,0.508364136534735,7.33732952246368
9.24,-45.4661822113392,831.542417756343,121.951701487524,-51.4880464441993,-1.1836673568865,9.15392521329609
9.25,-48.5211330103717,731.229347180308,155.847613325342,-50.160029995752,-2.26931941642928,2.8034833954217
9.26,-38.972624732549,696.991122624764,109.428012442409,-46.4100778707495,-2.54966294927871,5.0402752504377
9.27,-35.500830473036,623.812251204854,82.3691451532691,-40.5353351747546,-1.57026625715072,1.70770073503831
9.28,-34.7566350195651,584.77152653909,78.9524430886612,-37.7533230329841,-2.02410099525401,0.979290271587469
9.29,-14.8320805336109,498.26674476337,28.4668403064981,-32.1524831271116,1.49358723670974,-1.10752218404317
9.3,-3.95738607869634,446.637884545725,-32.468990042935,-28.3498875185876,3.59608313568167,-5.53851955383245
9.31,0.852322271370974,422.265890646369,-42.7385629139998,-26.8505001354867,3.25233020005571,-5.76397312665379
9.32,-4.03560404216084,366.076841984926,-73.4063443490569,-23.7145242077631,2.11771545472894,-3.03004397985576
9.33,-7.24096261088092,281.645070013175,-134.444670974895,-18.4569685439067,-0.157217263309813,-0.780026929023717
9.34,-11.5732583634515,289.386754379854,-154.236455443756,-19.5545591571895,-1.25282488036394,-0.780998502339028
9.35,-16.3968886990614,299.686308479576,-182.355863254184,-19.5744686149046,-1.99892560828014,-0.307924691580185
9.36,-14.6962830198035,324.185132390794,-195.166325631949,-19.9490014356093,-1.59645724002539,0.133450004582351
9.37,-11.663784370181,328.11169400511,-204.563918684118,-19.0232657018846,-0.529037413340695,1.89680715674555
9.38,-6.78199943610869,334.121570571006,-210.815304281922,-18.628041942702,-0.0867910508988781,0.856930120339582
9.39,-4.9814926243789,364.392982309878,-197.942974751171,-20.4876221981364,-0.031383174707922,-0.204539191333685
9.4,-4.6453714782742,387.594091336203,-201.948208901685,-20.8666694861281,-0.210263489580085,-0.109221996757568
9.41,-9.07597842315523,384.85146976004,-172.108032949591,-22.05652569525,-0.654535918738087,0.556110746851719
9.42,-10.2854586377224,405.245264252,-195.758898788079,-22.2118631651313,-1.14928749863761,1.88960566758698
9.43,-17.0733381527318,351.047129380991,-126.249896202032,-24.1287495819964,-1.17021951208,1.78565938308149
9.44,-11.7105704913722,349.358292132146,-116.577983130225,-24.1387987695626,-0.805151923997773,2.13096366602889
9.45,-18.2776439144478,349.427380513626,-99.0938204659869,-24.138199511716,-1.68887079823401,1.69838411730547
9.46,-22.8090045504792,376.289020690624,-94.8576154627264,-25.7176662149973,-1.81939855457314,1.60280799866052
9.47,-27.4770682919559,400.665001545492,-74.7648536348309,-27.6592162328147,-2.31065138876782,1.2988830207316
9.48,-28.6581556753454,430.767332849047,-51.4632108092477,-29.9036406402953,-2.41158736324245,2.31605654858291
9.49,-23.1948450396475,460.405340320681,-16.3367906988874,-32.1703384719361,-2.94462962741955,3.44969507038034
9.5,-21.8933925279243,515.697233211487,5.83630958379191,-36.5419548002846,-3.63052985806763,4.78876136906177
9.51,-25.0158265187497,573.482787271706,23.3199343535523,-40.7967839324614,-3.88367165940806,7.31755147302441
9.52,-31.3959480991745,611.960158822755,33.7394320146951,-43.6350293742366,-3.4651944190347,8.03868397029103
9.53,-25.104632694698,643.395003437147,59.0638614373214,-45.0989409468068,-2.2608807549229,4.75700959741148
9.54,-35.7349330816734,709.468834467641,88.6864199338383,-48.2486006353313,-3.32483083423794,3.61399306019443
9.55,-36.0992808582974,746.835829169622,100.13142983823,-48.8617402699991,-3.31889418986266,1.6639547294823
9.56,-27.8098663853354,831.472987138306,126.936996766604,-53.9614631394885,-4.7115180074474,1.72136707950784
9.57,-12.6447801586194,922.742853838624,169.478901668517,-61.0255266810614,-3.89410855858109,1.20879560831823
9.58,-12.8255583394098,1024.4851372434,210.165803009623,-66.7004653342629,-5.22947945830386,3.8785183566967
9.59,-14.4000224692946,1141.70498257144,195.448856588283,-69.454681315709,-4.86578290781069,9.35952321425293
9.6,-26.5918111367172,1155.14909637962,98.6580588465132,-59.4139456829663,-2.07776965170854,11.1708563382942
9.61,-42.1447228687136,1168.93716036382,64.7819328696463,-56.7023778879497,-3.97049264528796,13.2945883697782
9.62,-35.7522526283115,1062.1463256863,132.58606070354,-56.2128177553162,-0.972002621496222,10.7986510994362
9.63,-48.1791265168697,1102.6228983935,117.668996693919,-58.6237448119776,-0.763499494781774,10.2482940879479
9.64,-63.3924745045161,780.145012277932,139.629004938487,-52.9242307313176,-3.82933817376299,-3.46310751797161
9.65,-50.7284717395659,738.155360296775,113.892930621012,-50.4977421964544,-3.53615689365965,-4.92983201342691
9.66,-43.0692241166124,721.503831492042,90.8902330362957,-47.7718196419156,-4.61593947643187,-4.22879985514521
9.67,-40.8852261068753,634.106144482963,33.1049992244461,-41.4600568942497,-5.42279733568257,-2.12028080301249
9.68,-31.8100928765483,528.804676989518,-1.48174873745408,-32.9835524369015,-4.58349136362403,0.274890659216337
9.69,-28.2720008282898,480.930472174447,-31.9753169590545,-31.3357953941139,-3.81917257254285,2.93255375453242
9.7,-25.2725314877204,436.331825623684,-55.8190193085137,-28.525790282951,-2.60678974868223,-1.59872562072773
9.71,-14.0063901359559,471.808094548743,-82.7013448697883,-30.9256893615867,-2.51379299979515,-6.68956064475299
9.72,-18.8021589285022,415.623863787534,-133.573169643007,-26.7209506279086,-3.80947105221666,1.23691373047915
9.73,-10.0530038467913,400.692419112352,-216.467656387613,-22.7124879179966,-1.88517724210609,0.992984279687503
9.74,-1.63539364290272,374.296651159235,-265.968608655404,-18.7325117503746,-0.639259328685116,2.19327022555534
9.75,-7.11832826277496,391.432367677254,-270.716142322897,-19.6983493176588,-0.340302280437389,2.34121372509208
9.76,-8.4596669858193,439.128924521295,-263.761806465501,-23.2694292597461,-0.14568789029264,2.58619280915321
9.77,-13.4997899843676,479.154103619726,-266.185241260189,-25.0330473916536,-0.0857763933111142,2.75781704882107
9.78,-11.9226853197196,492.730877429594,-291.921212261664,-22.9616427938391,0.798618699049482,2.8022874588076
9.79,-6.86902614683099,433.246108541613,-263.490900903651,-20.212985895127,1.40641125371613,2.96530031261651
9.8,-6.7778809216019,405.237737473271,-191.90043958831,-22.6460211895321,1.74985434886771,2.90684281166597
9.81,-12.7268885788086,401.876911389484,-106.782781857902,-27.45129153678,1.63589501929299,1.66000527458785
9.82,-13.9336536247765,429.239125956775,-80.0095206382585,-31.1923135421998,0.521359004575002,-0.0163208902112983
9.83,-24.6845648607978,460.684426626037,-63.9603010105093,-33.5004531698661,-0.445962889832098,-0.459413061001032
9.84,-12.8198886803814,461.354024986484,-55.1302424910517,-33.0655774612706,-0.387462037585562,0.27150924942575
9.85,-13.2518683879488,459.804473589669,-47.2819677027863,-32.8672091293594,-1.71876248629949,-0.0042073365470674
9.86,-21.1688114681783,497.670525905737,-30.1776926725924,-35.4707758144515,-2.2234923034634,0.606272284829497
9.87,-15.6792030163529,522.831616882844,-6.50487908154555,-37.8924884973414,-1.87819684692651,-1.08304293136759
9.88,-15.9765464847841,575.761344825866,4.64399548899661,-41.9752754475073,-2.04408765878081,-0.0949680482590397
9.89,-17.6121676918395,627.957655008341,31.503872125773,-45.8610719778856,-2.65599755090857,1.55008055479385
9.9,-20.5857127520598,665.691137782376,51.601653510018,-47.3944675577052,-2.5427568182532,2.98005977266119
9.91,-24.2544826014528,690.281134011138,59.1084830727867,-48.4958687455408,-3.23967591246728,2.1313536408905
9.92,-24.5574215577831,746.670383377982,85.8413459165268,-52.9055059035252,-3.98057999503991,4.72348082951315
9.93,-37.7836378510205,795.322366454166,132.398061154259,-57.3435438855272,-5.37950877274592,4.1697600701545
9.94,-34.3064682558505,814.082341098229,174.396386069191,-58.6623383488858,-6.15222192947992,3.19683782329281
9.95,-36.1370903472818,872.255960677319,209.099798778313,-63.4027875550217,-7.90662367931498,4.95614683657822
9.96,-43.5758693681375,832.398595147379,212.596785059667,-60.1654738080249,-8.30762818448731,5.3911384741395
9.97,-44.1943855683976,850.977971951997,231.234357136753,-61.3690421063835,-8.81345816343944,7.19410808485013
9.98,-46.006402022163,868.753627220272,221.896437275429,-62.0517297344938,-9.41376045859586,6.26063751773101
9.99,-42.4628393591796,825.978536502451,200.841656178595,-57.5513395686841,-9.46198715984765,6.17260325012861
10,-39.9034259644664,773.329887215979,196.720410705117,-52.4638420881262,-9.50636165693953,7.12181543197872
10.01,-28.7775708078012,738.467676148179,171.688528887457,-50.2268637878384,-7.5874444966963,6.03752328621355
10.02,-21.3761993899196,707.871841795495,150.256518063006,-47.8735228769442,-6.67506637942239,5.40859944327847
10.03,-31.8585621336369,653.311856353077,114.381148489704,-45.0436755675182,-7.33430411630081,4.10086111714687
10.04,-37.3270905779061,533.005052519631,88.3817541343308,-35.2668906840191,-7.61532546237209,7.70662093329205
10.05,-44.5205695123387,483.710846029488,46.8404930472176,-31.9309387352546,-7.02708436792834,6.79476485390508
10.06,-36.1746833940035,471.424717930622,2.84074712493486,-32.7692927549653,-5.81071706497884,3.04638457188929
10.07,-24.6944521227224,435.239557034841,-60.659770287714,-30.7731507041103,-4.03336712985798,-1.19067488630725
10.08,-19.3002836889473,416.79171074186,-121.94661926151,-28.8966657073026,-2.65661936922486,-2.7762529835249
10.09,-9.03383871666834,444.69753819481,-174.749936108339,-29.950722439324,-1.56502416569369,-3.9103599782597
10.1,-9.07644296823901,478.381101706313,-218.658814417566,-29.9515028951825,-1.25728595688372,-3.7240497468294
10.11,-18.9937550407837,499.613542788613,-260.480723378186,-26.8729405674086,-2.54503956829429,-2.90821206115326
10.12,-13.1658419347184,475.601013258041,-325.439920255746,-20.1156945559505,-2.96029319186806,-2.42940270716643
10.13,-9.14706954126657,537.349667532947,-315.765919568437,-24.6785679683203,-2.56366722159116,-3.46222525174534
10.14,-4.14688931386969,578.176023204296,-326.436894112873,-25.4671922349336,-3.55749936197257,-5.08742870884129
10.15,-5.46070055655946,598.328379196308,-359.450945884452,-24.2753499489593,-4.7607861352021,-4.14748266440207
10.16,-16.688621849093,552.949200006198,-310.910450799942,-22.906832838852,-3.91854140667633,-2.38601816870097
10.17,-18.4188384569126,364.418372533229,-169.140726473141,-21.0467705016504,-1.22519634867276,1.22062577487347
10.18,-31.68532164387,356.187910969312,-110.496345120851,-23.3106101939781,-3.38568063356385,0.679024241003509
10.19,-34.6678338409665,380.426395941332,-87.3724345514782,-25.2585485290407,-4.18840815529532,0.0239680340948115
10.2,-23.8470418416644,417.028750584316,-63.8753678657526,-29.0119927994005,-3.93468525126283,1.23848420364511
10.21,-26.9870648338035,421.842355073255,-41.3877951964507,-29.7896185044415,-4.54310676210222,3.75163113760766
10.22,-30.8175882677627,439.840569849187,-26.4032772077065,-31.5007886230276,-4.21532405216834,3.72973427354155
10.23,-35.4092976538213,454.504451823108,-3.93634559278826,-32.7065611791547,-5.32410082779749,2.25680650996824
10.24,-32.5910016388013,496.196536575201,5.43499930654212,-36.3647434476465,-4.95474073835745,1.40234791881878
10.25,-27.2298250881104,515.270666511915,-4.62955624406794,-36.6343648382477,-4.99600643085679,1.15204829671076
10.26,-36.5308513943322,495.229254691783,-16.0453614120499,-33.9298946594288,-6.28084134858398,1.30898732317397
10.27,-35.9289694064027,522.898308148154,17.581442572571,-37.577458717309,-5.56338527624109,3.48628372743805
10.28,-29.0430102173221,559.255824641626,32.4298371545464,-38.9137546971776,-4.65704540378929,5.10001938890629
10.29,-26.9871255279418,587.893261518363,15.5235011506099,-38.9543806913416,-3.92914703657543,5.80592610325637
10.3,-27.9793909860371,614.264876724387,27.087013611031,-38.8064370292808,-2.79440889564859,5.18123802845785
10.31,-19.419274324804,690.73302852992,55.1024144399908,-44.8140135992015,-2.97296913580247,6.56017048208145
10.32,-18.6718006543534,812.783773379453,82.8629474672403,-52.824422082939,-4.65709754211377,8.35926349252651
10.33,-26.4363423743553,915.675991744217,77.0386487846202,-56.4346151314441,-5.46709226413562,10.0801572710023
10.34,-24.5822842230266,934.659712294611,9.33972258900525,-52.6788545902619,-3.23097373911348,8.86404292551377
10.35,-19.3083596528352,895.247790356533,-13.9992461709418,-47.0170284183877,-1.87920384484925,8.92709306393175
10.36,-7.85762753192945,847.405033661601,9.22204430825714,-46.908543228671,-0.364606445347124,7.99188283420055
10.37,-5.11716480614882,836.936152352742,9.03520735620182,-46.1519271223099,-0.399629387542863,6.83450154223342
10.38,-20.1087485911679,608.505019846439,31.8050387606824,-43.4274132331022,-1.69503750963494,-8.05172836711932
10.39,-26.5428992811326,599.141877339665,10.5577222876347,-43.2414340960566,-1.23679315634812,-9.29053279080751
10.4,-16.969313198135,560.417631319664,-8.51446810816059,-39.2583258818188,-0.698728666696555,-8.29387037862812
10.41,-15.6147289922997,487.331323177839,-51.4390491664214,-31.6067671096576,-2.37121297418456,-6.61793155830679
10.42,-17.3492624541898,451.914773115601,-67.2923365806759,-28.7097716181267,-2.33723385952307,-6.10118944042291
10.43,-25.0660979970197,373.902003040803,-90.6115867448499,-23.7093282465988,-2.21498730718169,-4.13509155319179
10.44,-19.1606200440375,392.964618670323,-99.9952489583078,-26.4520156993967,-2.06253607505443,-3.33707362826073
10.45,-7.49391568931897,450.713158976075,-119.401584459176,-30.8983369240565,-1.55814918502194,-3.66457132041604
10.46,-13.4225970129088,468.198107001494,-148.823875822993,-30.9406324218535,-2.46096815184101,-0.30679229613634
10.47,-14.1009165227627,549.623027315086,-188.361274722464,-34.4586778683478,-2.97445316192652,-0.221659369577641
10.48,-22.031591789701,596.392553333902,-256.971877019356,-32.1498284622326,-3.93656016303523,1.43017765486987
10.49,-24.0089075942296,631.592038046348,-323.764848777042,-28.7445190676568,-3.36715542429322,3.20070151858355
10.5,-24.5753067485378,673.81243647638,-337.995356337594,-28.6347764779546,-2.15757321734846,2.98914646460902
10.51,-26.1816414686663,738.643338475504,-344.010781126417,-31.6871659648776,-2.21981943832206,3.39967228985388
10.52,-18.7776712900334,822.675045663745,-354.096872293912,-35.7901493070044,-1.74017692578761,2.41084380437093
10.53,-16.2076980976507,832.121577880751,-351.427475592468,-35.8922043551349,-1.17181258596231,0.978782247465489
10.54,-0.110919014619942,655.263981878213,-141.806023773995,-37.8883156084679,-1.03340444384004,-0.973832457682464
10.55,9.07420873613269,674.999749857315,-147.988337508046,-37.217668425374,-0.635001969361255,-0.860015715755164
10.56,12.9132046921517,665.58465753711,-51.0872605392629,-42.9277478087423,0.886070276666189,-0.274345837530281
10.57,10.4012671115407,738.640228781336,-14.3212436600997,-49.9645441408521,-0.413482713321089,-0.888719954923505
10.58,6.71153330080845,761.590364481992,16.9195557037397,-52.2681383448576,-1.19969479770973,-0.151214705677337
10.59,2.11841577163563,822.689096638294,29.1913567445167,-56.8602362389567,-2.93399309166475,2.30239860565256
10.6,-14.1399666720464,825.468793822737,39.9119804874029,-56.3988243194504,-5.4884751221319,3.15351323588521
10.61,-11.2351975851431,893.395836035075,85.9817318593267,-62.2064542059019,-4.59780032037151,4.0135515124964
10.62,-13.9230206576467,982.849868069934,115.964570658718,-68.3821740109274,-4.9476215460484,2.2684479907607
10.63,-18.7137821071168,995.450481614664,114.840056601204,-67.0505323422816,-5.73352034910096,6.34609065362292
10.64,-44.6803327911414,1000.96781013097,117.115878116219,-65.9324477298834,-6.9461557476816,6.85076091869851
10.65,-35.2356760474034,982.22791994252,113.55819184556,-62.9148077228084,-1.10664709946607,3.47902624979222
10.66,-33.9009994169688,1002.32799526077,138.68541977818,-62.9942987035139,-2.01955972082183,4.51500517349143
10.67,-43.6136476425555,1090.32384356145,194.221726749887,-68.9745501268852,-4.08757459117004,4.34893031291877
10.68,-45.3365335679212,1223.0267486118,261.159688937248,-78.6172015893868,-5.66960212102325,7.78456488829287
10.69,-48.4790836476471,1368.31860201606,297.871384536988,-85.281221102799,-3.98100154472704,10.2403758759051
10.7,-32.3185925705441,1507.33256192074,275.315318484929,-87.6555471050892,-1.10118742925538,16.0983672690231
10.71,-28.856401085679,1585.98908837306,240.89824242244,-85.3415982490778,4.04412253645732,18.3064110883877
10.72,-29.445587517613,1708.55950435316,261.964345023986,-91.5455201268806,2.69775907246602,22.4513794356681
10.73,-32.3093840222673,1780.02135086464,259.364541162663,-90.5996605080918,4.15416401083104,26.4102483356576
10.74,-28.1550226639787,1751.23368650664,305.845959498543,-90.7339174691974,2.57266333701928,29.2992476012306
10.75,-14.8797942743639,1283.09538939707,352.940185982749,-79.588316023839,-0.470603222374146,6.51164187181174
10.76,-13.4804959375984,1262.42732796832,355.716700047428,-76.4565626609342,-0.458955875486167,5.79351362038227
10.77,-10.7354485230544,1227.85207355786,316.419214900554,-70.4506941898739,1.33662816547466,5.92499901795225
10.78,-16.3510632132723,1057.32231248899,324.452551622099,-68.5024006191097,-2.1762987759965,-1.18482325263475
